CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,RegistrationDate,NewsletterSubscribed,LastLoginIP,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,CustomerType,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,ChurnRiskCategory,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country,Churn
13772,34,3,1132.13,6.396214689265538,8.182690420749672,0.39,74.25,546,3.0847457627118646,1,18,205,240,6,11,11,0.7966101694915254,1.1647727272727273,141,141,47.0,1,0,0,0,0.0,177,3,59.0,53.0,01/20/2011,Yes,223.93.41.148,2.0,2.0,Fidèles,45-54,High,Occasionnel,Automne,Matin,UK,Établi,Moyen,Weekend,Petit,Explorateur,F,Active,United Kingdom,0
16249,53,5,1800.0700000000002,26.087971014492755,19.841713530405503,9.9,99.0,950,13.768115942028986,2,64,186,239,3,13,4,0.072463768115942,2.7058823529411766,67,67,13.4,1,0,0,0,0.0,69,5,13.8,76.0,01/05/11,Yes,195.87.168.85,2.0,5.0,Fidèles,65+,High,Régulier,Printemps,Midi,UK,Établi,Moyen,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0
14198,4,7,663.4999999999999,15.079545454545451,10.784891015081614,-19.8,40.8,280,6.363636363636363,-4,48,235,239,0,16,4,0.2045454545454545,5.372093023255814,35,36,5.0,1,5,0,5,0.1136363636363636,44,7,6.285714285714286,52.0,2010-09-09,Yes,205.136.133.25,3.0,5.0,Fidèles,45-54,High,Régulier,Printemps,Après-midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,0
13989,66,2,1266.08,30.88,30.720945379333628,10.2,145.0,1313,32.02439024390244,1,180,173,239,3,15,4,0.0,4.325,33,33,16.5,1,0,0,0,0.0,41,2,20.5,,11/27/2010,Yes,39.165.125.105,4.0,4.0,Fidèles,Inconnu,High,Occasionnel,Printemps,Après-midi,UK,Jeune,Élevé,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom,0
17930,36,5,1740.4799999999998,44.6276923076923,51.22499628632893,7.439999999999999,201.6,1594,40.87179487179487,8,480,203,239,3,18,6,0.0,5.315789473684211,26,26,5.2,1,0,0,0,0.0,39,5,7.8,78.0,30/04/11,Yes,5.136.236.4,4.0,5.0,Fidèles,65+,High,Régulier,Été,Soir,UK,Établi,Moyen,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom,0
14154,239,2,1345.62,25.87730769230769,30.1232550460626,10.08,195.0,465,8.942307692307692,1,25,0,239,3,16,4,0.0,0.0,52,52,26.0,1,0,0,0,0.0,52,2,26.0,,2011-03-31,Yes,169.60.54.150,1.0,5.0,Potentiels,Inconnu,High,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,1
14482,18,6,2068.15,14.362152777777778,28.96332434082111,0.21,179.0,1646,11.430555555555555,1,200,220,239,2,16,11,0.0833333333333333,1.5244755244755244,110,110,18.33333333333333,1,0,0,0,0.0,144,6,24.0,24.0,04/17/2011,Yes,78.19.205.99,2.0,2.0,Champions,18-24,VIP,Régulier,Automne,Après-midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0
14163,87,4,2445.9100000000003,47.03673076923077,47.88965690127851,2.85,297.0,893,17.173076923076923,2,80,151,239,1,15,4,0.3269230769230769,2.9411764705882355,36,36,9.0,1,0,0,0,0.0,52,4,13.0,46.0,13/04/11,Yes,68.33.150.193,6.0,2.0,Fidèles,45-54,VIP,Occasionnel,Printemps,Après-midi,UK,Jeune,Élevé,Semaine,Grand,Explorateur,M,Active,United Kingdom,0
14105,85,2,1260.33,16.58328947368421,9.819467112242958,-2.95,53.55,798,10.5,-1,32,153,239,3,17,4,0.0,2.04,74,74,37.0,1,2,0,2,0.0263157894736842,76,2,38.0,28.0,2011-03-27,Yes,139.16.196.127,6.0,99.0,Fidèles,25-34,High,Occasionnel,Printemps,Après-midi,UK,Jeune,Élevé,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0
17601,239,1,116.01,12.89,9.227792260340498,2.1,30.0,103,11.444444444444445,1,36,0,239,3,18,4,0.0,0.0,9,9,9.0,1,0,0,0,0.0,9,1,9.0,50.0,04/29/2011,Yes,93.231.44.230,2.0,5.0,Dormants,45-54,Medium,Perdu,Printemps,Soir,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1
17142,239,1,578.9999999999999,38.6,46.34301842934767,16.5,195.0,81,5.4,1,12,0,239,3,18,4,0.0,0.0,15,15,15.0,1,0,0,0,0.0,15,1,15.0,23.0,26/02/11,Yes,216.244.9.250,4.0,1.0,Potentiels,18-24,High,Perdu,Printemps,Soir,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,F,Active,United Kingdom,1
13811,184,4,591.75,42.267857142857146,90.24658869995044,-222.75,222.75,67,4.785714285714286,-1,10,55,239,3,9,4,0.0,4.153846153846154,7,7,1.75,1,1,0,1,0.0714285714285714,14,4,3.5,64.0,2010-10-21,Yes,200.78.79.245,2.0,4.0,Potentiels,55-64,High,Perdu,Printemps,Matin,Europe continentale,Jeune,Critique,Inconnu,Petit,Modéré,Unknown,Active,Germany,1
12457,58,12,1917.78,28.20264705882353,59.81416156924531,-196.35,196.35,695,10.220588235294118,-100,100,180,239,2,15,9,0.0,2.626865671641791,53,53,4.416666666666667,2,5,1,5,0.0735294117647058,68,12,5.666666666666667,32.0,04/19/2011,Yes,190.86.229.15,0.0,2.0,Champions,25-34,High,Régulier,Automne,Après-midi,Europe continentale,Établi,Moyen,Inconnu,Moyen,Explorateur,M,Active,Switzerland,0
15135,233,2,127.14999999999998,12.714999999999998,8.886070560151996,-11.9,19.5,41,4.1,-2,10,5,239,3,19,4,0.0,0.5555555555555556,9,9,4.5,1,1,0,1,0.1,10,2,5.0,49.0,13/05/11,Yes,6.1.20.233,0.0,1.0,Dormants,45-54,Medium,Perdu,Printemps,Soir,UK,Nouveau,Critique,Inconnu,Petit,Modéré,F,Pending,United Kingdom,1
16806,103,4,801.4900000000001,7.781456310679613,7.564062012759841,0.39,39.6,378,3.66990291262136,1,24,135,239,6,15,8,0.4466019417475728,1.3137254901960784,68,68,17.0,1,0,0,0,0.0,103,4,25.75,68.0,2010-06-15,Yes,164.130.70.2,5.0,-1.0,Potentiels,65+,High,Nouveau,Été,Après-midi,UK,Jeune,Critique,Semaine,Petit,Explorateur,M,Active,United Kingdom,1
13952,211,3,3246.091,23.52239855072464,12.59293628528523,-4.98,70.80000000000001,1425,10.326086956521738,-6,48,27,239,4,9,4,0.0,0.1897810218978102,120,120,40.0,1,1,0,1,0.0072463768115942,138,3,46.0,28.0,04/08/2011,Yes,131.7.84.241,1.0,4.0,Potentiels,25-34,VIP,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,1
13120,239,1,30.6,30.6,0.0,30.6,30.6,12,12.0,12,12,0,239,4,10,4,0.0,,1,1,1.0,1,0,0,0,0.0,1,1,1.0,75.0,27/12/10,Yes,192.169.54.41,2.0,4.0,Dormants,65+,Low,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Spécialisé,M,Active,United Kingdom,1
12769,239,1,1143.6,35.7375,32.896282464740594,15.0,175.2,356,11.125,2,24,0,239,4,10,4,0.0,0.0,32,32,32.0,1,0,0,0,0.0,32,1,32.0,40.0,2010-08-24,Yes,115.133.217.102,0.0,2.0,Potentiels,35-44,High,Perdu,Printemps,Matin,Amérique du Sud,Nouveau,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,Brazil,1
13516,21,3,1389.4100000000003,31.577500000000008,43.73448265012881,9.96,180.0,985,22.38636363636364,1,144,217,239,2,12,9,0.0,5.046511627906977,43,43,14.333333333333334,1,0,0,0,0.0,44,3,14.666666666666666,43.0,10/10/2010,Yes,82.63.1.25,1.0,3.0,Fidèles,35-44,High,Occasionnel,Automne,Midi,UK,Établi,Faible,Inconnu,Grand,Explorateur,M,Pending,United Kingdom,0
14323,115,4,574.26,14.006341463414634,9.969676463180129,-17.700000000000003,35.400000000000006,340,8.292682926829269,-6,24,123,239,2,11,4,0.0,3.075,32,32,8.0,1,5,0,5,0.1219512195121951,41,4,10.25,51.0,11/05/11,Yes,209.174.143.197,2.0,3.0,Potentiels,45-54,High,Nouveau,Printemps,Matin,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1
18079,45,4,3651.9699999999993,28.755669291338577,35.42189878642582,0.85,177.60000000000002,7432,58.51968503937008,1,480,193,239,4,15,10,0.0,1.5238095238095235,99,101,24.75,1,0,0,0,0.0,127,4,31.75,63.0,2010-04-23,Yes,145.149.181.55,0.0,3.0,Fidèles,55-64,VIP,Occasionnel,Automne,Après-midi,UK,Établi,Moyen,Inconnu,Grand,Explorateur,F,Pending,United Kingdom,0
12639,239,1,486.1,22.095454545454547,22.57095114295885,7.800000000000001,120.0,201,9.136363636363637,1,24,0,239,4,12,4,0.0,0.0,22,22,22.0,1,0,0,0,0.0,22,1,22.0,51.0,04/01/2011,Yes,215.107.138.209,4.0,4.0,Potentiels,45-54,Medium,Perdu,Printemps,Midi,Europe du Nord,Nouveau,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,Sweden,1
14700,32,3,2235.3,19.437391304347823,13.907742705777208,0.85,63.6,1342,11.669565217391304,1,72,206,238,4,13,4,0.0,1.7982456140350878,80,80,26.666666666666668,1,0,0,0,0.0,115,3,38.333333333333336,46.0,07/04/11,Yes,185.65.37.112,1.0,2.0,Fidèles,45-54,VIP,Occasionnel,Printemps,Midi,UK,Établi,Moyen,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0
15027,31,6,1051.95,28.43108108108108,28.739526863787344,-12.75,150.0,563,15.216216216216216,-1,120,207,238,4,14,6,0.0,5.694444444444445,30,30,5.0,1,2,0,2,0.054054054054054,37,6,6.166666666666667,21.0,2010-10-26,Yes,7.76.40.178,2.0,2.0,Fidèles,18-24,High,Régulier,Été,Après-midi,UK,Établi,Moyen,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom,0
17367,238,1,168.39999999999998,4.952941176470588,4.465538434678002,0.85,17.4,150,4.411764705882353,1,36,0,238,4,14,4,0.0,0.0,33,33,33.0,1,0,0,0,0.0,34,1,34.0,34.0,01/16/2011,Yes,254.1.148.108,1.0,3.0,Dormants,25-34,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,M,Active,United Kingdom,1
18213,237,1,232.48,15.498666666666669,5.390523254043243,10.2,25.200000000000003,232,15.466666666666669,2,25,0,237,6,10,4,1.0,0.0,15,15,15.0,1,0,0,0,0.0,15,1,15.0,52.0,08/04/11,Yes,159.68.218.12,2.0,1.0,Dormants,45-54,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Weekend,Grand,Modéré,Unknown,Active,United Kingdom,1
17029,111,2,716.0,358.0,0.0,358.0,358.0,400,200.0,200,200,126,237,6,10,4,1.0,126.0,1,1,0.5,1,0,0,0,0.0,2,2,1.0,30.0,2011-04-15,Yes,150.129.126.1,2.0,3.0,Potentiels,25-34,High,Nouveau,Printemps,Matin,UK,Jeune,Critique,Weekend,Grand,Spécialisé,Unknown,Active,United Kingdom,1
13220,78,4,819.29,39.01380952380952,45.97204644957525,0.85,166.8,196,9.333333333333334,1,25,158,237,2,11,5,0.0476190476190476,7.85,18,18,4.5,1,0,0,0,0.0,21,4,5.25,58.0,03/14/2011,Yes,131.117.204.246,3.0,4.0,Fidèles,55-64,High,Occasionnel,Printemps,Matin,UK,Jeune,Élevé,Semaine,Moyen,Modéré,M,Active,United Kingdom,0
15985,123,3,1037.42,27.30052631578948,32.624357501998524,-105.0,122.4,836,22.0,-250,250,113,237,6,11,4,0.7105263157894737,3.054054054054054,29,29,9.666666666666666,1,1,0,1,0.0263157894736842,38,3,12.666666666666666,,25/01/11,Yes,149.13.189.141,1.0,1.0,Potentiels,Inconnu,High,Nouveau,Printemps,Matin,UK,Jeune,Critique,Weekend,Grand,Explorateur,M,Active,United Kingdom,1
16193,237,1,314.45000000000005,16.55,5.6995545634919775,5.04,25.200000000000003,219,11.526315789473683,2,48,0,237,6,11,4,1.0,0.0,19,19,19.0,1,0,0,0,0.0,19,1,19.0,32.0,2011-02-26,Yes,245.105.210.252,2.0,2.0,Potentiels,25-34,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Weekend,Moyen,Modéré,F,Active,United Kingdom,1
15172,9,5,1624.05,14.764090909090909,6.194760777671495,4.5600000000000005,40.8,1611,14.645454545454545,1,48,227,237,4,11,12,0.2272727272727272,2.073394495412844,106,106,21.2,1,0,0,0,0.0,110,5,22.0,72.0,01/19/2011,Yes,252.161.134.25,0.0,5.0,Champions,65+,High,Régulier,Hiver,Matin,UK,Établi,Faible,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,0
13692,25,5,1466.8699999999997,26.67036363636363,31.97130258144339,-14.95,118.8,1224,22.25454545454545,-1,48,211,236,6,12,4,0.5636363636363636,3.888888888888889,49,49,9.8,1,2,0,2,0.0363636363636363,55,5,11.0,46.0,05/02/11,Yes,151.88.101.26,1.0,-1.0,Champions,45-54,High,Régulier,Printemps,Midi,UK,Établi,Faible,Weekend,Grand,Explorateur,F,Active,United Kingdom,0
15745,9,6,1071.24,16.480615384615383,9.325882477834718,-8.850000000000001,59.400000000000006,412,6.338461538461538,-5,24,227,236,6,10,11,0.676923076923077,3.515625,57,57,9.5,1,3,0,3,0.0461538461538461,65,6,10.833333333333334,46.0,2011-02-20,Yes,132.102.163.241,0.0,2.0,Champions,45-54,High,Régulier,Automne,Matin,UK,Établi,Faible,Weekend,Moyen,Explorateur,F,Active,United Kingdom,0
17582,236,1,175.27,6.043793103448277,10.8767935840463,0.65,60.0,123,4.241379310344827,1,48,0,236,6,13,4,1.0,0.0,28,28,28.0,1,0,0,0,0.0,29,1,29.0,28.0,12/26/2010,Yes,203.100.25.148,4.0,1.0,Dormants,25-34,Medium,Perdu,Printemps,Midi,UK,Nouveau,Critique,Weekend,Petit,Explorateur,M,Active,United Kingdom,1
13474,236,1,229.59,3.58734375,2.7458472206816964,0.42,12.75,132,2.0625,1,7,0,236,6,13,4,1.0,0.0,59,57,59.0,1,0,0,0,0.0,64,1,64.0,69.0,30/01/11,Yes,1.94.68.23,2.0,99.0,Dormants,65+,Medium,Perdu,Printemps,Midi,UK,Nouveau,Critique,Weekend,Petit,Explorateur,M,Active,United Kingdom,1
17697,236,1,338.95000000000005,17.839473684210528,6.3940636302434735,10.9,39.6,93,4.894736842105263,1,12,0,236,6,15,4,1.0,0.0,19,19,19.0,1,0,0,0,0.0,19,1,19.0,49.0,2011-02-18,Yes,227.106.150.95,1.0,1.0,Potentiels,45-54,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Weekend,Petit,Modéré,Unknown,Active,United Kingdom,1
16639,25,4,1169.38,22.488076923076925,24.00361721421411,-87.30000000000001,102.0,503,9.673076923076923,-6,24,210,236,1,13,11,0.0,4.117647058823529,48,48,12.0,1,2,0,2,0.0384615384615384,52,4,13.0,,10/23/2010,Yes,62.129.187.68,5.0,99.0,Champions,Inconnu,High,Occasionnel,Automne,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0
16947,236,1,406.48,19.35619047619048,5.465340315287308,15.0,31.200000000000003,312,14.857142857142858,2,48,0,236,0,9,4,0.0,0.0,21,21,21.0,1,0,0,0,0.0,21,1,21.0,64.0,29/06/10,Yes,147.30.129.48,1.0,1.0,Potentiels,55-64,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1
15491,95,7,3090.85,19.940967741935484,13.836337007483843,-9.24,88.80000000000001,1624,10.477419354838707,-22,48,140,236,0,10,4,0.0,0.8961038961038961,108,109,15.428571428571429,1,1,0,1,0.0064516129032258,155,7,22.142857142857142,,2010-06-14,Yes,19.127.180.213,3.0,4.0,Fidèles,Inconnu,VIP,Nouveau,Printemps,Matin,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1
16617,236,1,151.85000000000002,30.370000000000005,24.093609111131524,10.4,60.0,91,18.2,1,48,0,236,0,10,4,0.0,0.0,5,5,5.0,1,0,0,0,0.0,5,1,5.0,37.0,09/05/2010,Yes,150.50.194.134,2.0,4.0,Dormants,35-44,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Grand,Modéré,M,Active,United Kingdom,1
15265,151,2,1506.12,18.36731707317073,7.424515788140455,9.96,63.75,612,7.463414634146342,1,24,84,236,0,12,4,0.0,1.037037037037037,76,76,38.0,1,0,0,0,0.0,82,2,41.0,39.0,18/11/10,Yes,192.149.225.147,1.0,3.0,Potentiels,35-44,High,Nouveau,Printemps,Midi,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,Unknown,Closed,United Kingdom,1
16226,203,3,255.12,31.89,21.785347631575025,13.919999999999998,70.80000000000001,192,24.0,6,48,32,235,0,11,5,0.0,4.428571428571429,6,6,2.0,1,0,0,0,0.0,8,3,2.6666666666666665,28.0,2011-04-17,Yes,219.165.63.157,1.0,5.0,Dormants,25-34,Medium,Perdu,Printemps,Matin,UK,Jeune,Critique,Inconnu,Grand,Modéré,M,Active,United Kingdom,1
18009,235,2,252.24,7.643636363636363,5.9662806767396015,-5.1,23.8,124,3.757575757575758,-2,25,0,235,0,13,4,0.0,0.0,31,31,15.5,1,1,0,1,0.0303030303030303,33,2,16.5,,05/12/2011,Yes,188.220.162.129,3.0,4.0,Dormants,Inconnu,Medium,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,1
16399,19,2,408.57,5.596849315068493,4.507265084995904,0.55,25.0,264,3.616438356164384,1,48,216,235,6,16,11,0.5753424657534246,3.0,68,68,34.0,1,0,0,0,0.0,73,2,36.5,20.0,03/03/11,Yes,48.89.127.149,2.0,5.0,Fidèles,18-24,Medium,Occasionnel,Automne,Après-midi,UK,Établi,Faible,Weekend,Petit,Explorateur,M,Active,United Kingdom,0
14623,32,6,869.3499999999999,6.439629629629629,7.654903063173186,-19.9,60.0,417,3.088888888888889,-2,48,203,235,0,13,6,0.0,1.5,108,107,18.0,1,1,0,1,0.0074074074074074,135,6,22.5,,2011-04-03,Yes,162.154.36.227,0.0,4.0,Fidèles,Inconnu,High,Régulier,Été,Midi,UK,Établi,Moyen,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0
15625,100,8,1504.56,22.125882352941176,15.074249392000294,-15.0,69.6,1166,17.147058823529413,-12,48,135,235,0,14,4,0.1470588235294117,1.9701492537313432,44,44,5.5,1,4,0,4,0.0588235294117647,68,8,8.5,79.0,06/20/2010,Yes,151.81.47.234,1.0,2.0,Fidèles,65+,High,Nouveau,Printemps,Après-midi,UK,Jeune,Critique,Semaine,Grand,Explorateur,F,Active,United Kingdom,1
18064,133,2,814.0,116.28571428571428,94.36359517969892,15.0,204.0,384,54.85714285714285,4,100,102,235,4,16,7,0.0,17.0,7,7,3.5,1,0,0,0,0.0,7,2,3.5,61.0,10/04/11,Yes,204.172.148.231,0.0,99.0,Potentiels,55-64,High,Nouveau,Été,Après-midi,UK,Jeune,Critique,Inconnu,Grand,Modéré,F,Active,United Kingdom,1
15508,189,6,1000.27,10.8725,9.304486407518274,0.38,45.0,440,4.782608695652174,1,36,46,235,4,15,4,0.0,0.4835164835164835,78,78,13.0,1,0,0,0,0.0,92,6,15.333333333333334,73.0,2010-04-26,Yes,27.234.189.165,999.0,1.0,Fidèles,65+,High,Perdu,Printemps,Après-midi,UK,Jeune,Critique,Inconnu,Petit,Explorateur,F,Active,United Kingdom,1
16628,30,6,2183.0400000000004,18.344873949579835,13.597137277566686,-4.16,102.0,1202,10.100840336134452,-2,24,205,235,3,12,11,0.0,1.7203389830508475,79,79,13.166666666666666,1,2,0,2,0.0168067226890756,119,6,19.83333333333333,45.0,08/11/2010,Yes,212.52.75.92,2.0,5.0,Champions,45-54,VIP,Régulier,Automne,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0
13647,10,5,1670.22,20.87775,21.97114885970213,-7.9,207.50000000000003,894,11.175,-1,50,225,235,3,13,9,0.0,2.835443037974684,65,67,13.0,1,1,0,1,0.0125,80,5,16.0,46.0,01/04/11,Yes,62.66.152.80,2.0,1.0,Champions,45-54,High,Régulier,Automne,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0
15594,16,6,1767.53,16.99548076923077,6.019133389193842,-4.25,39.6,982,9.442307692307692,-1,28,218,235,0,10,9,0.0,2.1067961165048543,85,85,14.166666666666666,1,1,0,1,0.0096153846153846,104,6,17.333333333333332,38.0,2011-01-13,Yes,140.144.164.130,3.0,1.0,Champions,35-44,High,Régulier,Automne,Matin,UK,Établi,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0
13479,198,3,291.0,18.1875,11.228735458634688,-9.95,39.6,133,8.3125,-1,24,36,235,1,11,4,0.0,2.333333333333333,14,14,4.666666666666667,1,1,0,1,0.0625,16,3,5.333333333333333,64.0,07/05/2010,Yes,217.254.190.64,4.0,4.0,Dormants,55-64,Medium,Perdu,Printemps,Matin,UK,Jeune,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1
13735,25,8,2766.18,13.298942307692307,13.204340189576538,-15.95,71.4,1083,5.206730769230769,-11,32,209,235,1,14,10,0.0,1.0048309178743962,161,161,20.125,1,12,0,12,0.0576923076923076,208,8,26.0,33.0,05/03/11,Yes,29.220.202.237,2.0,4.0,Champions,25-34,VIP,Régulier,Automne,Après-midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0
13376,99,3,1019.76,19.240754716981133,10.131652202011546,5.8,50.0,493,9.30188679245283,1,24,135,234,1,13,4,0.0,2.576923076923077,45,45,15.0,1,0,0,0,0.0,53,3,17.666666666666668,54.0,2011-01-10,Yes,87.96.31.83,2.0,1.0,Potentiels,45-54,High,Nouveau,Printemps,Midi,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1
15717,234,1,150.3,21.47142857142857,9.458103101875889,10.2,35.400000000000006,70,10.0,4,12,0,234,1,13,4,0.0,0.0,7,7,7.0,1,0,0,0,0.0,7,1,7.0,76.0,04/25/2011,Yes,143.183.33.252,3.0,4.0,Dormants,65+,Medium,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1
13719,15,5,1041.68,17.361333333333334,6.774949738175351,5.04,52.2,609,10.15,1,72,219,234,3,15,11,0.3333333333333333,3.6779661016949152,56,56,11.2,1,0,0,0,0.0,60,5,12.0,,05/03/11,Yes,209.180.100.148,3.0,2.0,Champions,Inconnu,High,Régulier,Automne,Après-midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,F,Active,United Kingdom,0
16633,17,7,2878.15,18.81143790849673,8.28355087049508,-4.95,60.0,1137,7.431372549019608,-1,48,216,234,1,14,11,0.0980392156862745,1.4078947368421053,115,115,16.428571428571427,1,1,0,1,0.0065359477124183,153,7,21.857142857142858,23.0,2011-01-22,Yes,73.166.131.182,1.0,2.0,Champions,18-24,VIP,Régulier,Automne,Après-midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0
13101,234,1,101.19,12.64875,6.812992708263906,2.95,25.74,113,14.125,1,66,0,234,1,14,4,0.0,0.0,8,8,8.0,1,0,0,0,0.0,8,1,8.0,,03/05/2011,Yes,194.18.215.126,0.0,5.0,Dormants,Inconnu,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Closed,United Kingdom,1
15225,234,1,409.4000000000001,17.800000000000004,5.382125298362418,9.9,35.400000000000006,226,9.826086956521738,2,24,0,234,1,14,4,0.0,0.0,23,23,23.0,1,0,0,0,0.0,23,1,23.0,74.0,16/03/11,Yes,211.7.163.124,2.0,2.0,Potentiels,65+,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,1
14152,75,3,611.09,12.2218,7.537768221105106,-10.2,30.0,699,13.98,-12,48,158,234,1,15,4,0.4,3.224489795918368,47,47,15.666666666666666,1,1,0,1,0.02,50,3,16.666666666666668,,2010-11-01,Yes,252.114.84.255,3.0,1.0,Potentiels,Inconnu,High,Occasionnel,Printemps,Après-midi,UK,Jeune,Élevé,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,0
12733,234,1,383.9500000000001,17.452272727272728,16.137965273236063,1.25,76.5,137,6.227272727272728,1,36,0,234,1,16,4,0.0,0.0,22,22,22.0,1,0,0,0,0.0,22,1,22.0,20.0,10/06/2010,Yes,84.83.105.208,1.0,3.0,Potentiels,18-24,Medium,Perdu,Printemps,Après-midi,Amérique du Nord,Nouveau,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,USA,1
15436,12,3,1122.5300000000002,3.4119452887538,3.3230911240814285,0.12,22.5,613,1.8632218844984805,1,24,221,234,6,16,4,0.6048632218844985,0.6707317073170732,243,244,81.0,1,0,0,0,0.0,329,3,109.66666666666669,,13/11/10,Yes,102.213.93.236,2.0,4.0,Fidèles,Inconnu,High,Occasionnel,Printemps,Après-midi,UK,Établi,Faible,Weekend,Petit,Explorateur,M,Active,United Kingdom,0
17217,234,1,113.5,12.611111111111107,20.432905106986407,0.95,65.45,24,2.6666666666666665,1,11,0,234,1,17,4,0.0,0.0,9,9,9.0,1,0,0,0,0.0,9,1,9.0,18.0,2010-07-15,Yes,60.102.237.251,5.0,1.0,Dormants,18-24,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Petit,Modéré,Unknown,Active,United Kingdom,1
17734,54,3,700.63,16.293720930232556,7.951112837134008,5.04,39.6,422,9.813953488372093,2,48,180,234,1,9,7,0.0,4.261904761904762,40,40,13.333333333333334,1,0,0,0,0.0,43,3,14.333333333333334,,07/25/2010,Yes,24.229.221.223,5.0,4.0,Potentiels,Inconnu,High,Occasionnel,Été,Matin,UK,Établi,Moyen,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0
14905,154,3,599.9,33.327777777777776,28.26452891472352,-16.25,81.6,274,15.22222222222222,-13,32,79,234,2,10,4,0.0,4.647058823529412,14,14,4.666666666666667,1,1,0,1,0.0555555555555555,18,3,6.0,77.0,14/01/11,Yes,109.244.167.140,3.0,5.0,Potentiels,65+,High,Nouveau,Printemps,Matin,UK,Jeune,Critique,Inconnu,Grand,Modéré,F,Active,United Kingdom,1
14148,234,1,157.2,52.4,65.03850782421134,14.85,127.5,16,5.333333333333333,3,10,0,234,2,12,4,0.0,0.0,3,3,3.0,1,0,0,0,0.0,3,1,3.0,,2011-03-13,Yes,94.181.64.4,4.0,1.0,Dormants,Inconnu,Medium,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Spécialisé,Unknown,Active,United Kingdom,1
