CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,RegistrationDate,NewsletterSubscribed,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,CustomerType,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,ChurnRiskCategory,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country,Churn,AvgBasketValue,TenureRatio,IP_Version,IP_FirstOctet,IP_IsPrivate
15656,45,4,748.5,15.925531914893616,5.025112505126297,6.959999999999999,30.0,343,7.297872340425532,1,24,238,284,1,13,6,0.0,5.173913043478261,46,46,11.5,1,0,0,0,0.0,47,4,11.75,50.0,2010-11-22,Yes,5.0,2.0,Fidèles,45-54,High,Occasionnel,Été,Midi,UK,Établi,Moyen,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,149.7,0.18828451882845187,4,74,0
12811,261,3,514.8499999999999,16.60806451612903,5.687414420956057,1.0,29.5,230,7.419354838709677,1,36,23,284,2,10,3,0.0,0.7333333333333333,27,27,9.0,1,0,0,0,0.0,31,3,10.333333333333334,45.0,01/24/2011,Yes,2.0,3.0,Potentiels,45-54,High,Perdu,Printemps,Matin,Europe continentale,Nouveau,Critique,Inconnu,Moyen,Explorateur,F,Suspended,Portugal,1,128.71249999999998,10.875,4,34,0
16518,61,3,480.9200000000001,11.450476190476191,9.915912059051044,-1.95,60.0,325,7.738095238095238,-1,48,222,284,6,15,10,0.6904761904761905,5.414634146341464,36,36,12.0,1,2,0,2,0.0476190476190476,42,3,14.0,64.0,18/12/10,Yes,0.0,1.0,Potentiels,55-64,Medium,Occasionnel,Automne,Après-midi,UK,Établi,Élevé,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom,0,120.23000000000002,0.273542600896861,4,32,0
17165,284,1,158.68,15.868,2.621114266872011,10.08,19.9,100,10.0,2,24,0,284,0,16,2,0.0,0.0,10,10,10.0,1,0,0,0,0.0,10,1,10.0,,2010-12-22,Yes,1.0,2.0,Dormants,Inconnu,Medium,Perdu,Hiver,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Suspended,United Kingdom,1,79.34,284.0,4,124,0
17462,51,3,662.9399999999999,23.67642857142857,22.739509948510605,-12.75,102.0,224,8.0,-3,24,232,284,0,13,2,0.0,8.555555555555555,25,25,8.333333333333334,1,1,0,1,0.0357142857142857,28,3,9.333333333333334,51.0,03/07/2011,Yes,4.0,3.0,Potentiels,45-54,High,Occasionnel,Hiver,Midi,UK,Établi,Moyen,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,165.73499999999999,0.21888412017167383,4,60,0
14620,204,3,393.2800000000001,13.109333333333336,9.89649256340201,-12.64,30.0,188,6.266666666666667,-16,36,79,284,1,8,3,0.0,2.7241379310344827,26,26,8.666666666666666,1,4,0,4,0.1333333333333333,30,3,10.0,52.0,03/03/10,Yes,2.0,1.0,Potentiels,45-54,Medium,Perdu,Printemps,Matin,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1,98.32000000000002,2.55,4,85,0
14740,191,4,1423.2099999999996,15.30333333333333,8.207078378280933,-9.95,67.8,729,7.838709677419355,-2,16,92,284,3,18,5,0.0,0.9891304347826086,85,85,21.25,1,4,0,4,0.043010752688172,93,4,23.25,49.0,2011-03-21,Yes,5.0,3.0,Fidèles,45-54,High,Perdu,Printemps,Soir,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,1,284.64199999999994,2.053763440860215,4,172,0
16462,64,4,102.0,25.5,42.782395133200914,-34.0,68.0,12,3.0,-4,8,219,284,1,8,3,0.0,72.66666666666667,1,1,0.25,1,1,0,1,0.25,4,4,1.0,41.0,03/13/2011,Yes,5.0,-1.0,Potentiels,35-44,Medium,Occasionnel,Printemps,Matin,UK,Établi,Élevé,Inconnu,Petit,Spécialisé,M,Active,United Kingdom,0,20.4,0.2909090909090909,4,221,0
12428,26,12,7877.2,26.25733333333333,43.40206507064933,-40.0,551.2,3503,11.676666666666666,-27,48,257,284,1,9,3,0.0333333333333333,0.8461538461538461,258,259,21.5,1,6,0,6,0.02,300,12,25.0,31.0,21/07/10,Yes,2.0,3.0,Champions,25-34,VIP,Hyperactif,Printemps,Matin,Europe du Nord,Établi,Faible,Semaine,Moyen,Explorateur,M,Active,Finland,0,605.9384615384615,0.10077519379844961,4,54,0
16078,284,1,79.2,79.2,0.0,79.2,79.2,16,16.0,16,16,0,284,1,9,3,0.0,,1,1,1.0,1,0,0,0,0.0,1,1,1.0,,2010-12-03,Yes,2.0,4.0,Dormants,Inconnu,Low,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Grand,Spécialisé,Unknown,Active,United Kingdom,1,39.6,284.0,4,125,0
16915,9,6,621.6800000000001,10.906666666666668,20.2710186625894,0.39,149.85000000000002,132,2.3157894736842106,1,27,274,284,1,16,4,0.0,4.875,46,46,7.666666666666667,1,0,0,0,0.0,57,6,9.5,73.0,09/13/2010,Yes,2.0,3.0,Fidèles,65+,High,Régulier,Printemps,Après-midi,UK,Établi,Faible,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0,88.81142857142858,0.03272727272727273,4,172,0
15676,9,5,3324.09,15.389305555555556,10.399947405017574,-29.9,63.6,2231,10.328703703703704,-3,96,274,284,4,14,11,0.0,1.2697674418604652,191,190,38.2,1,14,0,14,0.0648148148148148,216,5,43.2,,11/03/11,Yes,3.0,2.0,Champions,Inconnu,VIP,Régulier,Automne,Après-midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,554.015,0.03272727272727273,4,12,0
15709,284,1,133.25,22.20833333333333,8.540858075548773,16.35,38.16,121,20.166666666666668,3,48,0,284,1,10,3,0.0,0.0,6,6,6.0,1,0,0,0,0.0,6,1,6.0,60.0,2011-02-21,Yes,2.0,5.0,Dormants,55-64,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Grand,Modéré,F,Pending,United Kingdom,1,66.625,284.0,4,83,0
15241,67,9,1738.59,15.662972972972977,11.59224886759915,-17.85,85.0,1815,16.35135135135135,-3,96,216,284,1,15,5,0.0,1.9363636363636365,82,82,9.11111111111111,1,1,0,1,0.009009009009009,111,9,12.333333333333334,33.0,02/15/2011,Yes,0.0,3.0,Fidèles,25-34,High,Occasionnel,Printemps,Après-midi,UK,Établi,Élevé,Inconnu,Grand,Explorateur,F,Active,United Kingdom,0,173.85899999999998,0.3087557603686636,4,16,0
12933,24,4,606.28,5.666168224299065,6.432633435446935,-1.25,52.5,498,4.654205607476635,-1,100,259,284,1,16,11,0.0,2.443396226415094,103,103,25.75,1,1,0,1,0.0093457943925233,107,4,26.75,,28/05/10,Yes,1.0,4.0,Fidèles,Inconnu,High,Occasionnel,Automne,Après-midi,UK,Établi,Faible,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0,121.256,0.09230769230769231,4,26,0
15092,215,2,457.81,17.608076923076922,5.274567674591554,9.9,38.25,135,5.1923076923076925,1,12,68,284,1,12,3,0.2692307692307692,2.72,23,23,11.5,1,0,0,0,0.0,26,2,13.0,69.0,2010-04-15,Yes,2.0,2.0,Potentiels,65+,Medium,Perdu,Printemps,Midi,UK,Jeune,Critique,Semaine,Moyen,Explorateur,M,Active,United Kingdom,1,152.60333333333332,3.1159420289855073,4,233,0
12679,52,9,1058.67,18.90482142857143,19.133280476324867,-15.6,76.32000000000001,530,9.464285714285714,-8,72,231,284,1,12,3,0.0,4.127272727272727,45,45,5.0,1,8,0,8,0.1428571428571428,56,9,6.222222222222222,54.0,01/28/2011,Yes,2.0,1.0,Fidèles,45-54,High,Régulier,Printemps,Midi,Europe continentale,Établi,Moyen,Inconnu,Moyen,Explorateur,M,Active,France,0,105.867,0.22413793103448276,4,222,0
15319,284,1,204.5,12.78125,6.010126870541087,7.800000000000001,25.5,175,10.9375,2,25,0,284,1,12,3,0.0,0.0,16,16,16.0,1,0,0,0,0.0,16,1,16.0,71.0,02/11/10,Yes,1.0,5.0,Dormants,65+,Medium,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1,102.25,284.0,4,106,0
16212,19,3,681.19,15.841627906976743,5.815935796721247,-4.95,25.5,241,5.604651162790698,-2,24,264,283,1,12,3,0.2558139534883721,6.261904761904762,40,40,13.333333333333334,1,2,0,2,0.0465116279069767,43,3,14.333333333333334,38.0,2010-09-22,Yes,5.0,3.0,Fidèles,35-44,High,Occasionnel,Printemps,Midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,170.2975,0.07169811320754717,4,128,0
15257,281,2,232.15,29.01875,67.7407133197712,-85.0,165.0,45,5.625,-1,24,2,283,1,12,3,0.0,0.2857142857142857,7,7,3.5,1,1,0,1,0.125,8,2,4.0,,02/12/2011,Yes,0.0,2.0,Dormants,Inconnu,Medium,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1,77.38333333333334,93.66666666666667,4,60,0
14656,169,2,291.05,3.638125,3.0696328456286146,0.78,14.75,120,1.5,1,7,114,283,3,13,6,0.0,1.4430379746835442,73,73,36.5,1,0,0,0,0.0,80,2,40.0,48.0,04/09/10,Yes,2.0,4.0,Dormants,45-54,Medium,Nouveau,Été,Midi,UK,Jeune,Critique,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,1,97.01666666666667,1.4695652173913043,4,147,0
13884,7,6,781.3000000000002,13.02166666666667,10.755165753975168,-6.300000000000001,69.3,297,4.95,-3,42,276,283,6,13,9,0.6,4.661016949152542,45,47,7.5,1,1,0,1,0.0166666666666666,60,6,10.0,,2010-11-27,Yes,1.0,99.0,Fidèles,Inconnu,High,Régulier,Automne,Midi,UK,Établi,Faible,Weekend,Petit,Explorateur,Unknown,Pending,United Kingdom,0,111.61428571428574,0.02527075812274368,4,47,0
12866,283,1,559.12,21.504615384615384,12.818634632680418,6.3,60.0,171,6.576923076923077,2,15,0,283,1,14,3,0.0,0.0,26,26,26.0,1,0,0,0,0.0,26,1,26.0,65.0,03/22/2011,Yes,2.0,2.0,Potentiels,65+,High,Perdu,Printemps,Après-midi,Europe continentale,Nouveau,Critique,Inconnu,Moyen,Explorateur,M,Active,Belgium,1,279.56,283.0,4,207,0
13166,282,2,414.7000000000001,9.873809523809523,7.236941461621164,-2.5,31.8,214,5.095238095238095,-2,24,0,283,1,15,3,0.0,0.0,39,39,19.5,1,1,0,1,0.0238095238095238,42,2,21.0,35.0,16/09/10,Yes,1.0,4.0,Potentiels,35-44,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,M,Suspended,United Kingdom,1,138.23333333333338,282.0,4,216,0
16389,53,5,1362.2699999999998,38.92199999999999,34.25649837879625,-19.8,175.2,1230,35.142857142857146,-12,576,229,283,0,15,10,0.0,6.705882352941177,33,33,6.6,1,1,0,1,0.0285714285714285,35,5,7.0,24.0,2010-11-26,Yes,3.0,5.0,Fidèles,18-24,High,Régulier,Automne,Après-midi,UK,Établi,Moyen,Inconnu,Grand,Explorateur,M,Suspended,United Kingdom,0,227.04499999999996,0.23043478260869565,4,30,0
15416,65,5,3974.37,20.592590673575128,15.234925593411594,-9.95,153.0,2089,10.823834196891193,-1,48,218,283,3,8,3,0.0,1.125,165,165,33.0,1,1,0,1,0.005181347150259,193,5,38.6,27.0,03/24/2011,Yes,3.0,1.0,Fidèles,25-34,VIP,Occasionnel,Printemps,Matin,UK,Établi,Élevé,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,662.395,0.2968036529680365,4,29,0
15733,283,1,162.3,16.23,2.134400774612553,11.9,19.8,62,6.2,2,12,0,283,2,9,3,0.0,0.0,10,10,10.0,1,0,0,0,0.0,10,1,10.0,24.0,25/08/10,Yes,0.0,4.0,Dormants,18-24,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1,81.15,283.0,4,36,0
16678,3,17,3013.83,17.728411764705882,14.694488575789318,-39.0,89.10000000000001,2368,13.929411764705884,-12,72,280,283,2,13,11,0.2235294117647059,1.6153846153846154,93,94,5.470588235294118,1,7,0,7,0.0411764705882352,170,17,10.0,50.0,2011-02-01,Yes,1.0,4.0,Champions,45-54,VIP,Hyperactif,Automne,Midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,F,Active,United Kingdom,0,167.435,0.010676156583629894,4,21,0
12834,283,1,312.38,17.354444444444443,4.183209044321924,11.9,25.200000000000003,110,6.111111111111111,2,16,0,283,2,9,3,0.0,0.0,18,18,18.0,1,0,0,0,0.0,18,1,18.0,40.0,03/30/2010,Yes,1.0,1.0,Potentiels,35-44,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1,156.19,283.0,4,207,0
13722,120,4,2369.16,27.548372093023254,19.179155281678632,-6.25,85.0,1400,16.27906976744186,-1,288,162,283,2,11,3,0.4534883720930232,1.9058823529411764,75,75,18.75,1,1,0,1,0.0116279069767441,86,4,21.5,38.0,21/09/10,Yes,2.0,5.0,Fidèles,35-44,VIP,Nouveau,Printemps,Matin,UK,Jeune,Critique,Semaine,Grand,Explorateur,Unknown,Active,United Kingdom,1,473.832,0.7361963190184049,4,126,0
14934,73,3,1888.84,21.46409090909091,13.834168314617177,-2.1,81.6,1041,11.829545454545457,-1,96,209,283,0,10,9,0.0,2.3908045977011496,68,68,22.666666666666668,1,1,0,1,0.0113636363636363,88,3,29.33333333333333,36.0,2010-05-12,Yes,7.0,5.0,Fidèles,35-44,High,Occasionnel,Automne,Matin,UK,Établi,Élevé,Inconnu,Moyen,Explorateur,F,Active,Channel Islands,0,472.21,0.3476190476190476,4,245,1
15067,78,3,1744.76,21.27756097560976,14.778929659449364,9.36,102.0,954,11.634146341463415,2,96,204,283,3,13,9,0.0,2.5185185185185186,82,82,27.33333333333333,1,0,0,0,0.0,82,3,27.33333333333333,65.0,06/21/2010,Yes,2.0,5.0,Fidèles,65+,High,Occasionnel,Automne,Midi,UK,Établi,Élevé,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,436.19,0.3804878048780488,4,209,0
16128,18,5,1880.22,21.126067415730336,11.954623926442697,5.04,79.80000000000001,988,11.101123595505618,1,24,264,283,4,12,9,0.0,2.988636363636364,76,76,15.2,1,0,0,0,0.0,89,5,17.8,78.0,26/01/11,Yes,3.0,-1.0,Champions,65+,High,Régulier,Automne,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,313.37,0.06792452830188679,4,154,0
17770,199,5,1143.2699999999998,30.08605263157894,26.869363297204405,0.95,102.0,365,9.605263157894736,1,48,83,282,2,13,3,0.0,2.216216216216216,33,33,6.6,1,0,0,0,0.0,38,5,7.6,36.0,2010-11-13,Yes,3.0,4.0,Fidèles,35-44,High,Perdu,Printemps,Midi,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1,190.54499999999996,2.369047619047619,4,51,0
15622,3,16,3224.53,15.067897196261685,15.447448480947958,-49.95,49.95,1552,7.252336448598131,-20,48,279,282,3,13,4,0.0,1.2816901408450705,169,178,10.5625,1,29,0,29,0.1355140186915887,214,16,13.375,53.0,01/01/2011,Yes,1.0,5.0,Champions,45-54,VIP,Hyperactif,Printemps,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,189.67823529411766,0.010714285714285714,4,8,0
14473,74,2,234.34,33.47714285714286,24.93664085523263,10.2,85.0,88,12.571428571428571,2,36,208,282,0,15,9,0.0,34.666666666666664,7,7,3.5,1,0,0,0,0.0,7,2,3.5,46.0,22/12/10,Yes,0.0,4.0,Potentiels,45-54,Medium,Occasionnel,Automne,Après-midi,UK,Établi,Élevé,Inconnu,Moyen,Modéré,M,Active,United Kingdom,0,78.11333333333333,0.35406698564593303,4,234,0
15104,167,3,1002.54,14.120281690140844,7.474280275304292,-16.95,33.9,635,8.943661971830986,-1,50,115,282,4,12,5,0.028169014084507,1.6285714285714286,66,66,22.0,1,2,0,2,0.028169014084507,71,3,23.666666666666668,77.0,2011-02-25,Yes,1.0,3.0,Potentiels,65+,High,Nouveau,Printemps,Midi,UK,Jeune,Critique,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,1,250.635,1.4396551724137931,4,2,0
15643,179,6,647.4000000000001,17.983333333333334,14.403848692028708,-8.3,66.4,242,6.722222222222222,-2,25,103,282,2,14,3,0.0,2.914285714285714,31,31,5.166666666666667,1,3,0,3,0.0833333333333333,36,6,6.0,35.0,03/07/2011,Yes,1.0,4.0,Potentiels,35-44,High,Nouveau,Printemps,Après-midi,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,1,92.4857142857143,1.7211538461538463,4,7,0
16792,282,2,110.38,9.198333333333334,6.7778138515350665,2.1,27.65,44,3.6666666666666665,1,9,0,282,2,14,3,0.0,0.0,11,11,5.5,1,0,0,0,0.0,12,2,6.0,,09/02/11,Yes,1.0,5.0,Dormants,Inconnu,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Petit,Modéré,Unknown,Suspended,United Kingdom,1,36.79333333333333,282.0,4,84,0
15031,4,4,668.1400000000001,6.01927927927928,7.634923671906582,0.39,72.0,401,3.612612612612613,1,100,277,282,2,14,11,0.1711711711711711,2.518181818181818,74,74,18.5,1,0,0,0,0.0,111,4,27.75,,2011-02-16,Yes,1.0,0.0,Fidèles,Inconnu,High,Occasionnel,Automne,Après-midi,UK,Établi,Faible,Semaine,Petit,Explorateur,M,Active,United Kingdom,0,133.62800000000001,0.014388489208633094,4,233,0
15636,90,2,724.76,28.9904,17.700258114878814,11.5,71.6,284,11.36,2,24,192,282,6,11,9,0.68,8.0,20,21,10.0,1,0,0,0,0.0,25,2,12.5,64.0,11/08/2010,Yes,5.0,5.0,Potentiels,55-64,High,Occasionnel,Automne,Matin,UK,Établi,Élevé,Weekend,Moyen,Explorateur,F,Active,United Kingdom,0,241.58666666666667,0.46632124352331605,4,58,0
12873,282,1,374.0,93.5,17.0,68.0,102.0,128,32.0,8,40,0,282,2,14,3,0.0,0.0,4,4,4.0,1,0,0,0,0.0,4,1,4.0,22.0,16/07/10,Yes,5.0,2.0,Potentiels,18-24,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Grand,Spécialisé,Unknown,Active,United Kingdom,1,187.0,282.0,4,10,1
17923,282,1,207.50000000000003,207.50000000000003,0.0,207.50000000000003,207.50000000000003,50,50.0,50,50,0,282,2,15,3,0.0,,1,1,1.0,1,0,0,0,0.0,1,1,1.0,37.0,2011-03-12,Yes,2.0,0.0,Dormants,35-44,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Grand,Spécialisé,F,Active,United Kingdom,1,103.75000000000001,282.0,4,87,0
16217,235,4,259.39,13.652105263157894,17.666511816600412,-13.5,65.4,76,4.0,-6,12,46,282,2,15,3,0.0,2.5,14,14,3.5,1,4,0,4,0.2105263157894736,19,4,4.75,28.0,12/20/2010,Yes,3.0,4.0,Potentiels,25-34,Medium,Perdu,Printemps,Après-midi,UK,Jeune,Critique,Inconnu,Petit,Modéré,F,Active,United Kingdom,1,51.878,5.0,4,233,0
17738,19,5,1863.35,18.82171717171717,13.559101547533848,-12.75,102.0,1027,10.373737373737374,-1,48,262,282,2,16,3,0.202020202020202,2.673469387755102,89,89,17.8,1,2,0,2,0.0202020202020202,99,5,19.8,59.0,06/05/10,Yes,3.0,2.0,Champions,55-64,High,Régulier,Printemps,Après-midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,310.55833333333334,0.07224334600760456,4,84,0
17426,4,7,5022.26,18.46419117647059,16.19268465214337,-15.0,239.7,3082,11.330882352941176,-12,48,277,282,4,12,6,0.0,1.018450184501845,179,181,25.571428571428573,1,1,0,1,0.0036764705882352,272,7,38.85714285714285,80.0,2011-01-04,Yes,2.0,5.0,Champions,65+,VIP,Régulier,Été,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,627.7825,0.014388489208633094,4,193,0
16957,239,2,416.64,26.04,17.91356283192524,5.04,79.2,172,10.75,4,24,42,282,3,13,4,0.0,2.8,15,15,7.5,1,0,0,0,0.0,16,2,8.0,19.0,06/01/2010,Yes,0.0,1.0,Potentiels,18-24,Medium,Perdu,Printemps,Midi,UK,Jeune,Critique,Inconnu,Moyen,Modéré,F,Active,United Kingdom,1,138.88,5.558139534883721,4,140,0
16571,3,5,1285.2199999999998,12.124716981132073,11.633305079039,-33.3,40.8,1176,11.09433962264151,-24,48,278,282,3,13,6,0.2641509433962264,2.638095238095238,73,74,14.6,1,19,0,19,0.1792452830188679,106,5,21.2,20.0,18/12/10,Yes,2.0,1.0,Champions,18-24,High,Régulier,Été,Midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,0,214.2033333333333,0.010752688172043012,4,95,0
14483,150,2,129.2,12.919999999999998,11.001166604804542,-7.9,30.0,95,9.5,-2,25,131,282,3,10,3,0.0,14.555555555555555,10,10,5.0,1,1,0,1,0.1,10,2,5.0,40.0,2011-01-29,Yes,2.0,5.0,Dormants,35-44,Medium,Nouveau,Printemps,Matin,UK,Jeune,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1,43.06666666666666,1.1363636363636365,4,22,0
15087,282,1,306.94,20.462666666666667,11.71626187744847,11.7,60.48,470,31.33333333333333,4,288,0,282,3,10,3,0.0,0.0,15,15,15.0,1,0,0,0,0.0,15,1,15.0,,02/13/2011,Yes,2.0,4.0,Potentiels,Inconnu,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Grand,Modéré,F,Active,United Kingdom,1,153.47,282.0,4,116,0
16709,85,5,3029.8700000000003,38.352784810126586,28.27110974106891,13.44,153.0,851,10.772151898734178,2,100,197,282,4,10,3,0.0,2.5,64,65,12.8,1,0,0,0,0.0,79,5,15.8,,19/01/11,Yes,2.0,2.0,Fidèles,Inconnu,VIP,Occasionnel,Printemps,Matin,UK,Établi,Élevé,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,504.9783333333334,0.4292929292929293,4,93,0
17856,2,6,1393.79,81.98764705882353,117.86748828289184,-14.7,433.92,826,48.588235294117645,-9,288,279,282,3,11,3,0.1176470588235294,17.375,12,12,2.0,1,2,0,2,0.1176470588235294,17,6,2.833333333333333,,2010-07-14,Yes,3.0,2.0,Champions,Inconnu,High,Régulier,Printemps,Matin,UK,Établi,Faible,Semaine,Grand,Modéré,M,Active,United Kingdom,0,199.11285714285714,0.007142857142857143,4,239,0
15053,5,3,697.7900000000001,9.828028169014086,10.145603498168668,0.42,50.0,986,13.887323943661972,1,100,277,282,0,12,12,0.0,3.942857142857143,49,49,16.333333333333332,1,0,0,0,0.0,71,3,23.666666666666668,,05/23/2010,Yes,2.0,5.0,Fidèles,Inconnu,High,Occasionnel,Hiver,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,174.44750000000002,0.017985611510791366,4,56,0
18218,206,4,626.38,26.099166666666665,38.808843559243,-15.6,145.0,546,22.75,-24,100,75,282,3,12,3,0.0,3.217391304347826,17,17,4.25,1,3,0,3,0.125,24,4,6.0,54.0,23/12/10,Yes,3.0,-1.0,Potentiels,45-54,High,Perdu,Printemps,Midi,UK,Jeune,Critique,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,1,125.276,2.710526315789474,4,241,1
16159,282,1,348.2000000000001,24.871428571428577,9.216909925318168,15.0,45.0,236,16.857142857142858,4,24,0,282,3,12,3,0.0,0.0,14,14,14.0,1,0,0,0,0.0,14,1,14.0,,2010-08-13,Yes,1.0,3.0,Potentiels,Inconnu,Medium,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,1,174.10000000000005,282.0,4,101,0
17995,282,1,76.1,38.05,20.435385976291226,23.6,52.5,133,66.5,8,125,0,282,3,12,3,0.0,0.0,2,2,2.0,1,0,0,0,0.0,2,1,2.0,47.0,07/25/2010,Yes,2.0,2.0,Dormants,45-54,Low,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Grand,Spécialisé,Unknown,Active,United Kingdom,1,38.05,282.0,4,162,0
17374,219,2,495.7699999999999,17.706071428571427,5.553556977813418,13.52,35.7,85,3.0357142857142856,2,12,62,281,3,9,5,0.0,2.2962962962962963,24,24,12.0,1,0,0,0,0.0,28,2,14.0,26.0,13/12/10,Yes,5.0,3.0,Potentiels,25-34,Medium,Perdu,Printemps,Matin,UK,Jeune,Critique,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,1,165.25666666666663,3.4761904761904763,4,234,0
17789,281,1,225.9,16.135714285714286,9.790643661001218,5.9,35.400000000000006,74,5.285714285714286,1,12,0,281,3,13,3,0.0,0.0,14,14,14.0,1,0,0,0,0.0,14,1,14.0,51.0,2011-02-03,Yes,0.0,4.0,Dormants,45-54,Medium,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1,112.95,281.0,4,221,0
17416,30,9,6838.34,25.23372693726937,27.124747272131632,-45.0,207.50000000000003,4266,15.74169741697417,-24,100,251,281,3,13,3,0.0,0.9185185185185184,186,187,20.666666666666668,1,2,0,2,0.007380073800738,271,9,30.11111111111111,70.0,02/17/2011,Yes,999.0,2.0,Champions,65+,VIP,Régulier,Printemps,Midi,UK,Établi,Faible,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom,0,683.8340000000001,0.11904761904761904,4,229,0
17652,25,18,4737.13,17.544925925925927,10.783309171397365,-38.25,69.12,2479,9.181481481481482,-12,96,255,281,3,14,6,0.0,0.9182156133828996,118,121,6.555555555555555,1,11,0,11,0.0407407407407407,270,18,15.0,,12/08/10,Yes,3.0,5.0,Champions,Inconnu,VIP,Hyperactif,Été,Après-midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,249.32263157894738,0.09765625,4,4,0
13476,179,4,1092.77,17.91426229508197,27.78747934226352,-125.0,125.0,414,6.786885245901639,-1,48,102,281,3,12,3,0.0,1.7,56,56,14.0,1,3,0,3,0.0491803278688524,61,4,15.25,,2011-03-13,Yes,1.0,5.0,Fidèles,Inconnu,High,Nouveau,Printemps,Midi,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1,218.554,1.7378640776699028,4,209,0
12817,281,1,166.04,41.51,13.358657617190936,27.04,59.400000000000006,53,13.25,1,24,0,281,3,16,3,0.0,0.0,4,4,4.0,1,0,0,0,0.0,4,1,4.0,69.0,07/07/2010,Yes,2.0,4.0,Dormants,65+,Medium,Perdu,Printemps,Après-midi,Europe centrale,Nouveau,Critique,Inconnu,Moyen,Spécialisé,M,Active,Austria,1,83.02,281.0,4,137,0
